event_id,event_status,source_yaml,observation_index,layer,observation_kind,legacy_claim,matches,trigger_sources,observation_sources,verdict
binance-uk-new-user-halt-2023-10,admitted,events/binance-uk-new-user-halt-2023-10.yaml,0,offramp_cex,observed_change,binance_stops_accepting_new_uk_users_fca_promotions_regime,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:c943fd2bddc6c2cf9ace48131fd44bd71c96445f7b076a2909ff72a8221848a1"", ""body_path"": ""sources/http_captures/binance-uk-new-user-halt-2023-10/official-binance-wayback/web.archive.org__web-20231016152836-https-www.binance.com-en-GB-blog-all-update-on-binance-for-uk-users-937596818854026589__5e20698543.html"", ""url"": ""https://www.binance.com/en-GB/blog/all/update-on-binance-for-uk-users-937596818854026589"", ""wayback"": ""https://web.archive.org/web/20231016152836/https://www.binance.com/en-GB/blog/all/update-on-binance-for-uk-users-937596818854026589""}, {""body_hash"": ""sha256:8dd55e39e5f52cbe99f24c92a7a599d107ca39f501dacbdd16f2918b70d7433c"", ""body_path"": ""sources/http_captures/binance-uk-new-user-halt-2023-10/primary/web.archive.org__web-20231018060034-https-www.theblock.co-post-257721-binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction__e41e95ff76.html"", ""url"": ""https://www.theblock.co/post/257721/binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction"", ""wayback"": ""https://web.archive.org/web/20231018060034/https://www.theblock.co/post/257721/binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction""}]","[{""body_hash"": ""sha256:c943fd2bddc6c2cf9ace48131fd44bd71c96445f7b076a2909ff72a8221848a1"", ""body_path"": ""sources/http_captures/binance-uk-new-user-halt-2023-10/official-binance-wayback/web.archive.org__web-20231016152836-https-www.binance.com-en-GB-blog-all-update-on-binance-for-uk-users-937596818854026589__5e20698543.html"", ""url"": ""https://www.binance.com/en-GB/blog/all/update-on-binance-for-uk-users-937596818854026589"", ""wayback"": ""https://web.archive.org/web/20231016152836/https://www.binance.com/en-GB/blog/all/update-on-binance-for-uk-users-937596818854026589""}, {""body_hash"": ""sha256:8dd55e39e5f52cbe99f24c92a7a599d107ca39f501dacbdd16f2918b70d7433c"", ""body_path"": ""sources/http_captures/binance-uk-new-user-halt-2023-10/primary/web.archive.org__web-20231018060034-https-www.theblock.co-post-257721-binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction__e41e95ff76.html"", ""url"": ""https://www.theblock.co/post/257721/binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction"", ""wayback"": ""https://web.archive.org/web/20231018060034/https://www.theblock.co/post/257721/binance-to-temporarily-stop-accepting-new-uk-users-after-fca-restriction""}]",unadjudicated_risk_flag
bitcoin-fog-sterlingov-doj-2024,draft,events/bitcoin-fog-sterlingov-doj-2024.yaml,0,offramp_cex,observed_change,bitcoin_fog_operator_convicted_sentenced_and_forfeiture_ordered,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:37a75d8bc698b3acebc347bcac71f914720316969481d59bb0520d5f7e420d65"", ""body_path"": ""sources/http_captures/bitcoin-fog-sterlingov-doj-2024/primary/web.archive.org__web-20240312213825-https-www.justice.gov-usao-dc-pr-jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency__8be7be24e5.html"", ""url"": ""https://www.justice.gov/usao-dc/pr/jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency"", ""wayback"": ""https://web.archive.org/web/20240312213825/https://www.justice.gov/usao-dc/pr/jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency""}, {""body_hash"": ""sha256:43e935f6f157c009c78438f6c9f00d37241a70a8a40ede5651d1cc73ef68a316"", ""body_path"": ""sources/http_captures/bitcoin-fog-sterlingov-doj-2024/primary/web.archive.org__web-20241112223112-https-www.justice.gov-usao-dc-pr-operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet__a173e27cb9.html"", ""url"": ""https://www.justice.gov/usao-dc/pr/operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet"", ""wayback"": ""https://web.archive.org/web/20241112223112/https://www.justice.gov/usao-dc/pr/operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet""}]","[{""body_hash"": ""sha256:37a75d8bc698b3acebc347bcac71f914720316969481d59bb0520d5f7e420d65"", ""body_path"": ""sources/http_captures/bitcoin-fog-sterlingov-doj-2024/primary/web.archive.org__web-20240312213825-https-www.justice.gov-usao-dc-pr-jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency__8be7be24e5.html"", ""url"": ""https://www.justice.gov/usao-dc/pr/jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency"", ""wayback"": ""https://web.archive.org/web/20240312213825/https://www.justice.gov/usao-dc/pr/jury-finds-russian-swedish-operator-bitcoin-fog-guilty-running-darknet-cryptocurrency""}, {""body_hash"": ""sha256:43e935f6f157c009c78438f6c9f00d37241a70a8a40ede5651d1cc73ef68a316"", ""body_path"": ""sources/http_captures/bitcoin-fog-sterlingov-doj-2024/primary/web.archive.org__web-20241112223112-https-www.justice.gov-usao-dc-pr-operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet__a173e27cb9.html"", ""url"": ""https://www.justice.gov/usao-dc/pr/operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet"", ""wayback"": ""https://web.archive.org/web/20241112223112/https://www.justice.gov/usao-dc/pr/operator-bitcoin-fog-sentenced-more-12-years-prison-running-notorious-darknet""}]",unadjudicated_risk_flag
bitcoin-maven-tetley-doj-2018,admitted,events/bitcoin-maven-tetley-doj-2018.yaml,0,offramp_cex,observed_change,tetley_bitcoin_for_cash_msb_terminated_by_doj_sentencing,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}]","[{""body_hash"": ""sha256:9635191abc6428fe45c63c676552aba881abc8e42190373ac2aae53ddea46dc7"", ""body_path"": ""sources/http_captures/bitcoin-maven-tetley-doj-2018/primary/web.archive.org__web-20180711091804-https-www.justice.gov-usao-cdca-pr-bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case__66dc046376.html"", ""url"": ""https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case"", ""wayback"": ""https://web.archive.org/web/20180711091804/https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case""}]","[{""body_hash"": ""sha256:9635191abc6428fe45c63c676552aba881abc8e42190373ac2aae53ddea46dc7"", ""body_path"": ""sources/http_captures/bitcoin-maven-tetley-doj-2018/primary/web.archive.org__web-20180711091804-https-www.justice.gov-usao-cdca-pr-bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case__66dc046376.html"", ""url"": ""https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case"", ""wayback"": ""https://web.archive.org/web/20180711091804/https://www.justice.gov/usao-cdca/pr/bitcoin-maven-sentenced-one-year-federal-prison-bitcoin-money-laundering-case""}]",unadjudicated_risk_flag
bitcoinica-shutdown-2012-05,admitted,events/bitcoinica-shutdown-2012-05.yaml,0,offramp_cex,observed_change,operator_led_shutdown_of_bitcoinica_trading_platform_after_hack,"[{""matching_fields"": [""url""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url""], ""observation_source_index"": 1, ""trigger_source_index"": 2}]","[{""body_hash"": ""sha256:80fa473578d432c6cc17587e137986a6b76cbb01412f5bd9d469678e6f2c2530"", ""body_path"": ""sources/http_captures/bitcoinica-shutdown-2012-05/v0_3_primary_repair/bitcointalk.org__index.php__55a567b6fd.html"", ""url"": ""https://bitcointalk.org/index.php?topic=81045.0""}, {""body_hash"": ""sha256:da16c8ed0a0056ab469eaf11f79f0d1b297b02b2e2628475b13b723624aa7939"", ""body_path"": ""sources/http_captures/bitcoinica-shutdown-2012-05/v0_3_primary_repair/bitcointalk.org__index.php__019b83ef1f.html"", ""url"": ""https://bitcointalk.org/index.php?topic=81045.840""}, {""url"": ""https://bitcoinmagazine.com/business/bitcoinica-stolen-from-again"", ""wayback"": ""https://web.archive.org/web/2012/https://bitcoinmagazine.com/business/bitcoinica-stolen-from-again""}, {""url"": ""https://www.bitdefender.com/en-us/blog/hotforsecurity/exchange-site-bitcoinica-hacked-us90000-stolen"", ""wayback"": ""https://web.archive.org/web/2012/https://www.bitdefender.com/en-us/blog/hotforsecurity/exchange-site-bitcoinica-hacked-us90000-stolen""}, {""url"": ""https://medium.com/coinmonks/bitcoinica-40bed6569354"", ""wayback"": ""https://web.archive.org/web/2012/https://medium.com/coinmonks/bitcoinica-40bed6569354""}, {""url"": ""https://crypto.bi/2012-hacks/"", ""wayback"": ""https://web.archive.org/web/2012/https://crypto.bi/2012-hacks/""}, {""url"": ""https://bitcoinmagazine.com/business/tihan-seale-announces-bitcoinica-liquidation-1343945511"", ""wayback"": ""https://web.archive.org/web/2012/https://bitcoinmagazine.com/business/tihan-seale-announces-bitcoinica-liquidation-1343945511""}]","[{""body_hash"": ""sha256:c9ca1b3ac58c319fdb8de960533eaa092ea894d3e90051144b8e5de887c43fe0"", ""body_path"": ""sources/http_captures/bitcoinica-shutdown-2012-05/primary/web.archive.org__web-20120601000000-https-bitcointalk.org-index.php__09f020ab4e.html"", ""url"": ""https://bitcointalk.org/index.php?topic=81045.0"", ""wayback"": ""https://web.archive.org/web/20130426085224/https://bitcointalk.org/index.php?topic=81045.0""}, {""body_hash"": ""sha256:eed6e31b295a126116cb49a714a5abd156f41c7a8c0583f304d600336296e217"", ""body_path"": ""sources/http_captures/bitcoinica-shutdown-2012-05/primary/web.archive.org__web-20120701000000-https-bitcoinmagazine.com-business-bitcoinica-stolen-from-again__d87097d3d1.html"", ""url"": ""https://bitcoinmagazine.com/business/bitcoinica-stolen-from-again"", ""wayback"": ""https://web.archive.org/web/20210413045351/https://bitcoinmagazine.com/business/bitcoinica-stolen-from-again""}]",unadjudicated_risk_flag
bitfinex-cftc-retail-commodity-2016,admitted,events/bitfinex-cftc-retail-commodity-2016.yaml,0,offramp_cex,observed_change,cftc_ordered_bitfinex_cease_desist_for_financed_retail_bitcoin_transactions,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:8671fe9136935077a06ac5155a3ad04076587b7315d4cacd5cd3770edbaf3029"", ""body_path"": ""sources/http_captures/bitfinex-cftc-retail-commodity-2016/cftc-primary/www.cftc.gov__PressRoom-PressReleases-7380-16__d5a12cecf5.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/7380-16"", ""wayback"": ""https://web.archive.org/web/2016/https://www.cftc.gov/PressRoom/PressReleases/7380-16""}, {""body_hash"": ""sha256:d5de7084ee9f5c4a3e575dda3d6f996ba5e521fed4064674ae9eea1aa4dd9f2c"", ""body_path"": ""sources/http_captures/bitfinex-cftc-retail-commodity-2016/cftc-primary/www.cftc.gov__sites-default-files-idc-groups-public-lrenforcementactions-documents-legalpleading-enfbfxnaorder060216.pdf__e226b247ff.bin"", ""url"": ""https://www.cftc.gov/sites/default/files/idc/groups/public/@lrenforcementactions/documents/legalpleading/enfbfxnaorder060216.pdf"", ""wayback"": ""https://web.archive.org/web/2016/https://www.cftc.gov/sites/default/files/idc/groups/public/@lrenforcementactions/documents/legalpleading/enfbfxnaorder060216.pdf""}]","[{""body_hash"": ""sha256:8671fe9136935077a06ac5155a3ad04076587b7315d4cacd5cd3770edbaf3029"", ""body_path"": ""sources/http_captures/bitfinex-cftc-retail-commodity-2016/cftc-primary/www.cftc.gov__PressRoom-PressReleases-7380-16__d5a12cecf5.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/7380-16"", ""wayback"": ""https://web.archive.org/web/2016/https://www.cftc.gov/PressRoom/PressReleases/7380-16""}, {""body_hash"": ""sha256:d5de7084ee9f5c4a3e575dda3d6f996ba5e521fed4064674ae9eea1aa4dd9f2c"", ""body_path"": ""sources/http_captures/bitfinex-cftc-retail-commodity-2016/cftc-primary/www.cftc.gov__sites-default-files-idc-groups-public-lrenforcementactions-documents-legalpleading-enfbfxnaorder060216.pdf__e226b247ff.bin"", ""url"": ""https://www.cftc.gov/sites/default/files/idc/groups/public/@lrenforcementactions/documents/legalpleading/enfbfxnaorder060216.pdf"", ""wayback"": ""https://web.archive.org/web/2016/https://www.cftc.gov/sites/default/files/idc/groups/public/@lrenforcementactions/documents/legalpleading/enfbfxnaorder060216.pdf""}]",unadjudicated_risk_flag
bitfinex-tether-cftc-2021,admitted,events/bitfinex-tether-cftc-2021.yaml,0,offramp_cex,observed_change,cftc_ordered_bitfinex_us_retail_financed_commodity_product_remediation_2021,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 2}]","[{""body_hash"": ""sha256:e47dfb31a0775ccb4a4ad732240723f741a2230709b2c0342b9eef53bf467c88"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__PressRoom-PressReleases-8450-21__6ca0538f56.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8450-21"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8450-21""}, {""body_hash"": ""sha256:b468b9aafb63849fc1d699379b58f182220b5d01202d73c603a10c575159a3ca"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6646-enftetherholdingsorder101521-download__e295e95279.bin"", ""url"": ""https://www.cftc.gov/media/6646/enftetherholdingsorder101521/download""}, {""body_hash"": ""sha256:2c26ec526ea15e84fa6e242f80006121d5f36ee16a0ce85694a3a585e00e7683"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6651-enfbfxnaincorder101521-download__6d43b4e1fc.bin"", ""url"": ""https://www.cftc.gov/media/6651/enfbfxnaincorder101521/download""}]","[{""body_hash"": ""sha256:e47dfb31a0775ccb4a4ad732240723f741a2230709b2c0342b9eef53bf467c88"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__PressRoom-PressReleases-8450-21__6ca0538f56.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8450-21"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8450-21""}, {""body_hash"": ""sha256:2c26ec526ea15e84fa6e242f80006121d5f36ee16a0ce85694a3a585e00e7683"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6651-enfbfxnaincorder101521-download__6d43b4e1fc.bin"", ""url"": ""https://www.cftc.gov/media/6651/enfbfxnaincorder101521/download""}]",unadjudicated_risk_flag
bitfinex-tether-cftc-2021,admitted,events/bitfinex-tether-cftc-2021.yaml,1,offramp_cex,observed_change,cftc_ordered_tether_usdt_reserve_disclosure_remediation_2021,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:e47dfb31a0775ccb4a4ad732240723f741a2230709b2c0342b9eef53bf467c88"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__PressRoom-PressReleases-8450-21__6ca0538f56.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8450-21"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8450-21""}, {""body_hash"": ""sha256:b468b9aafb63849fc1d699379b58f182220b5d01202d73c603a10c575159a3ca"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6646-enftetherholdingsorder101521-download__e295e95279.bin"", ""url"": ""https://www.cftc.gov/media/6646/enftetherholdingsorder101521/download""}, {""body_hash"": ""sha256:2c26ec526ea15e84fa6e242f80006121d5f36ee16a0ce85694a3a585e00e7683"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6651-enfbfxnaincorder101521-download__6d43b4e1fc.bin"", ""url"": ""https://www.cftc.gov/media/6651/enfbfxnaincorder101521/download""}]","[{""body_hash"": ""sha256:e47dfb31a0775ccb4a4ad732240723f741a2230709b2c0342b9eef53bf467c88"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__PressRoom-PressReleases-8450-21__6ca0538f56.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8450-21"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.cftc.gov/PressRoom/PressReleases/8450-21""}, {""body_hash"": ""sha256:b468b9aafb63849fc1d699379b58f182220b5d01202d73c603a10c575159a3ca"", ""body_path"": ""sources/http_captures/bitfinex-tether-cftc-2021/cftc-tether-primary/www.cftc.gov__media-6646-enftetherholdingsorder101521-download__e295e95279.bin"", ""url"": ""https://www.cftc.gov/media/6646/enftetherholdingsorder101521/download""}]",unadjudicated_risk_flag
bitfinex-tether-nyag-2021,admitted,events/bitfinex-tether-nyag-2021.yaml,0,offramp_cex,observed_change,nyag_ordered_bitfinex_tether_ny_resident_trading_prohibition_2021,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:6d6e10deed411922611fb5469a24f36d17d1f3c41cd423df6705299652e935bd"", ""body_path"": ""sources/http_captures/bitfinex-tether-nyag-2021/primary/web.archive.org__web-20210223124635id_-https-ag.ny.gov-sites-default-files-2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf__ec36bec9cb.bin"", ""url"": ""https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf"", ""wayback"": ""https://web.archive.org/web/20210223124635id_/https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf""}, {""url"": ""https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/"", ""wayback"": ""https://web.archive.org/web/2021/https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/""}]","[{""body_hash"": ""sha256:6d6e10deed411922611fb5469a24f36d17d1f3c41cd423df6705299652e935bd"", ""body_path"": ""sources/http_captures/bitfinex-tether-nyag-2021/primary/web.archive.org__web-20210223124635id_-https-ag.ny.gov-sites-default-files-2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf__ec36bec9cb.bin"", ""url"": ""https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf"", ""wayback"": ""https://web.archive.org/web/20210223124635id_/https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf""}, {""url"": ""https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/"", ""wayback"": ""https://web.archive.org/web/2021/https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/""}]",unadjudicated_risk_flag
bitfinex-tether-nyag-2021,admitted,events/bitfinex-tether-nyag-2021.yaml,1,offramp_cex,observed_change,nyag_ordered_tether_usdt_reserve_attestation_regime_change_2021,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}, {""matching_fields"": [""url""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:6d6e10deed411922611fb5469a24f36d17d1f3c41cd423df6705299652e935bd"", ""body_path"": ""sources/http_captures/bitfinex-tether-nyag-2021/primary/web.archive.org__web-20210223124635id_-https-ag.ny.gov-sites-default-files-2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf__ec36bec9cb.bin"", ""url"": ""https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf"", ""wayback"": ""https://web.archive.org/web/20210223124635id_/https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf""}, {""url"": ""https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/"", ""wayback"": ""https://web.archive.org/web/2021/https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/""}]","[{""body_hash"": ""sha256:6d6e10deed411922611fb5469a24f36d17d1f3c41cd423df6705299652e935bd"", ""body_path"": ""sources/http_captures/bitfinex-tether-nyag-2021/primary/web.archive.org__web-20210223124635id_-https-ag.ny.gov-sites-default-files-2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf__ec36bec9cb.bin"", ""url"": ""https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf"", ""wayback"": ""https://web.archive.org/web/20210223124635id_/https://ag.ny.gov/sites/default/files/2021.02.17_-_settlement_agreement_-_execution_version.b-t_signed-c2_oag_signed.pdf""}, {""url"": ""https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/"", ""wayback"": ""https://web.archive.org/web/2021/https://tether.io/news/tether-and-bitfinex-reach-settlement-with-new-york-attorney-generals-office/""}]",unadjudicated_risk_flag
bitfinex-us-retail-customer-exit-2017-11,admitted,events/bitfinex-us-retail-customer-exit-2017-11.yaml,0,offramp_cex,observed_change,bitfinex_terminates_us_retail_access,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 1, ""trigger_source_index"": 1}]","[{""body_hash"": ""sha256:3aeb5ddb3641fbc4a7d1aa5a473832b0e0e2c9c3bd94bbb50ea213e600d2daa5"", ""body_path"": ""sources/http_captures/bitfinex-us-retail-customer-exit-2017-11/official_bitfinex/web.archive.org__web-20170811184809-https-www.bitfinex.com-posts-216__bcdcdd5a39.html"", ""url"": ""https://www.bitfinex.com/posts/216"", ""wayback"": ""https://web.archive.org/web/20170811184809/https://www.bitfinex.com/posts/216""}, {""body_hash"": ""sha256:5a26060a406b8a6b4c8e5459d177802d17c18a8b1b445994531b2c008a140fd9"", ""body_path"": ""sources/http_captures/bitfinex-us-retail-customer-exit-2017-11/primary/web.archive.org__web-20171018121607-https-news.bitcoin.com-bitfinex-to-terminate-services-to-us-retail-customers-by-november-9__f781837006.html"", ""url"": ""https://news.bitcoin.com/bitfinex-to-terminate-services-to-us-retail-customers-by-november-9/"", ""wayback"": ""https://web.archive.org/web/20171018121607/https://news.bitcoin.com/bitfinex-to-terminate-services-to-us-retail-customers-by-november-9/""}]","[{""body_hash"": ""sha256:e4cea1f8dd6de3168fac04cae27a079065b4d9711898a7c8864c804ddb74585c"", ""body_path"": ""sources/http_captures/bitfinex-us-retail-customer-exit-2017-11/official_bitfinex/web.archive.org__web-20171017060118-https-www.bitfinex.com-posts-227__440056aa06.html"", ""url"": ""https://www.bitfinex.com/posts/227"", ""wayback"": ""https://web.archive.org/web/20171017060118/https://www.bitfinex.com/posts/227""}, {""body_hash"": ""sha256:5a26060a406b8a6b4c8e5459d177802d17c18a8b1b445994531b2c008a140fd9"", ""body_path"": ""sources/http_captures/bitfinex-us-retail-customer-exit-2017-11/primary/web.archive.org__web-20171018121607-https-news.bitcoin.com-bitfinex-to-terminate-services-to-us-retail-customers-by-november-9__f781837006.html"", ""url"": ""https://news.bitcoin.com/bitfinex-to-terminate-services-to-us-retail-customers-by-november-9/"", ""wayback"": ""https://web.archive.org/web/20171018121607/https://news.bitcoin.com/bitfinex-to-terminate-services-to-us-retail-customers-by-november-9/""}]",unadjudicated_risk_flag
bitfloor-capital-one-debanking-2013-04,admitted,events/bitfloor-capital-one-debanking-2013-04.yaml,0,offramp_cex,observed_change,capital_one_closes_bitfloor_usd_bank_account,"[{""matching_fields"": [""url"", ""body_hash""], ""observation_source_index"": 0, ""trigger_source_index"": 0}]","[{""body_hash"": ""sha256:5e4542aedb281c462119f7061b674645ca6e04fc0f2bae7ae9194c916a8291c3"", ""body_path"": ""sources/http_captures/bitfloor-capital-one-debanking-2013-04/primary/web.archive.org__web-20241130191119-https-www.americanbanker.com-fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html__242252ee6d.html"", ""url"": ""https://www.americanbanker.com/fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html"", ""wayback"": ""https://web.archive.org/web/20241130191119/https://www.americanbanker.com/fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html""}]","[{""body_hash"": ""sha256:5e4542aedb281c462119f7061b674645ca6e04fc0f2bae7ae9194c916a8291c3"", ""body_path"": ""sources/http_captures/bitfloor-capital-one-debanking-2013-04/primary/web.archive.org__web-20241130191119-https-www.americanbanker.com-fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html__242252ee6d.html"", ""url"": ""https://www.americanbanker.com/fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html"", ""wayback"": ""https://web.archive.org/web/20241130191119/https://www.americanbanker.com/fincen-regulations-choking-bitcoin-entrepreneurs-1058606-1.html""}, {""body_hash"": ""sha256:ceba4a4321475fc97fbc665c07f1c183a3457a11a2123fb1ca22f5ea3d710f92"", ""body_path"": ""sources/http_captures/bitfloor-capital-one-debanking-2013-04/primary/web.archive.org__web-20260121151931-https-bitcoinmagazine.com-markets-bitfloor-shuts-down-1366351632__2b2d5f7223.html"", ""url"": ""https://bitcoinmagazine.com/markets/bitfloor-shuts-down-1366351632"", ""wayback"": ""https://web.archive.org/web/20260121151931/https://bitcoinmagazine.com/markets/bitfloor-shuts-down-1366351632""}]",unadjudicated_risk_flag
